datetime,season,weather,temp,humidity,windspeed,casual,registered,count,hour,day,row
9/9/11 10:00,2,3,24.85,45.73,45.39,42,179,221,10,252,6035
9/9/11 11:00,1,1,9.89,33.54,6.93,12,128,140,11,252,6036
9/9/11 12:00,2,3,27.03,43.51,11.84,35,197,232,12,252,6037
9/9/11 13:00,4,4,26.81,21.57,45.93,24,53,77,13,252,6038
9/9/11 14:00,3,1,17.75,57.83,1.98,32,18,50,14,252,6039
9/9/11 15:00,1,2,32.74,81.49,32.81,20,96,116,15,252,6040
9/9/11 16:00,2,3,10.01,88.98,31.98,33,27,60,16,252,6041
9/9/11 17:00,2,2,13.02,85.63,19.16,45,132,177,17,252,6042
9/9/11 18:00,4,3,6.9,53.32,23.41,24,75,99,18,252,6043
9/9/11 19:00,1,1,28.86,78.43,42.75,17,157,174,19,252,6044
9/9/11 20:00,3,2,23.65,43.03,8.25,42,18,60,20,252,6045
9/9/11 21:00,2,1,14.45,24.44,11.58,10,103,113,21,252,6046
9/9/11 22:00,1,3,9.91,74.08,25.62,18,41,59,22,253,6047
9/9/11 23:00,3,3,6.2,71.9,20.49,48,152,200,23,253,6048
9/10/11 0:00,2,3,10,84.13,28.72,48,34,82,0,253,6049
9/10/11 1:00,2,3,18.6,69.29,46.04,33,8,41,1,253,6050
9/10/11 2:00,3,4,12.42,32.55,45.86,1,38,39,2,253,6051
9/10/11 3:00,3,3,12.77,88.25,11.5,29,183,212,3,253,6052
9/10/11 4:00,4,2,31.27,70.18,15.11,44,37,81,4,253,6053
9/10/11 5:00,1,3,20.45,84.61,8.1,37,14,51,5,253,6054
9/10/11 6:00,1,1,26.88,81.93,46.39,14,108,122,6,253,6055
9/10/11 7:00,4,4,6.07,43.83,19.89,10,173,183,7,253,6056
9/10/11 8:00,2,2,15.95,25.96,22.49,23,164,187,8,253,6057
9/10/11 9:00,3,4,19.38,34.12,40.13,3,89,92,9,253,6058
9/10/11 10:00,3,4,10.59,27.43,25.65,18,124,142,10,253,6059
9/10/11 11:00,3,4,8.61,39.47,5.99,28,59,87,11,253,6060
9/10/11 12:00,2,1,31.11,56.76,21.89,13,61,74,12,253,6061
9/10/11 13:00,3,4,33.18,92.54,31.53,49,30,79,13,253,6062
9/10/11 14:00,3,4,7.36,89.76,35.96,16,29,45,14,253,6063
9/10/11 15:00,4,3,15.47,77.49,32.27,7,65,72,15,253,6064
9/10/11 16:00,2,1,33.75,21.93,5.96,12,6,18,16,253,6065
9/10/11 17:00,1,2,7.49,47.31,15.22,22,157,179,17,253,6066
9/10/11 18:00,4,2,24.31,74.59,36.68,28,160,188,18,253,6067
9/10/11 19:00,4,2,34.17,30.32,44.01,46,111,157,19,253,6068
9/10/11 20:00,1,1,34.35,84.09,2.36,10,102,112,20,253,6069
9/10/11 21:00,4,2,19.14,93.17,2.11,15,110,125,21,253,6070
9/10/11 22:00,2,1,9.88,48.33,32.17,49,37,86,22,254,6071
9/10/11 23:00,3,3,11.06,76.47,27.4,43,146,189,23,254,6072
9/11/11 0:00,2,3,31.69,31.86,7.77,22,136,158,0,254,6073
9/11/11 1:00,1,1,32.35,75.27,27.41,11,85,96,1,254,6074
9/11/11 2:00,1,2,23.24,21.72,48.72,37,159,196,2,254,6075
9/11/11 3:00,4,1,27.99,32.06,31.55,23,157,180,3,254,6076
9/11/11 4:00,2,1,27.2,76.79,22.46,30,133,163,4,254,6077
9/11/11 5:00,2,4,24.85,76.95,41.38,37,188,225,5,254,6078
9/11/11 6:00,1,1,29.82,71.29,10.64,35,164,199,6,254,6079
9/11/11 7:00,2,4,25.56,58.19,20.72,0,78,78,7,254,6080
9/11/11 8:00,1,3,21.02,73.99,26.39,25,198,223,8,254,6081
9/11/11 9:00,2,4,12.11,81.9,25.23,16,147,163,9,254,6082
9/11/11 10:00,2,1,27.32,97.32,46.05,35,29,64,10,254,6083
9/11/11 11:00,2,3,19.2,91.09,14.63,16,17,33,11,254,6084
9/11/11 12:00,1,4,13.84,83.56,2.83,36,190,226,12,254,6085
9/11/11 13:00,4,1,29.06,75.58,45.82,26,188,214,13,254,6086
9/11/11 14:00,2,3,25.9,65.93,10.85,24,184,208,14,254,6087
9/11/11 15:00,1,4,33.12,29.65,18.95,29,149,178,15,254,6088
9/11/11 16:00,1,1,9.96,33.24,26.54,40,87,127,16,254,6089
9/11/11 17:00,2,1,24.48,85.62,48.79,24,94,118,17,254,6090
9/11/11 18:00,2,2,12.33,84.27,26.76,37,176,213,18,254,6091
9/11/11 19:00,4,2,32.11,69.16,22.39,31,17,48,19,254,6092
9/11/11 20:00,1,4,7.98,55.11,29.18,11,60,71,20,254,6093
9/11/11 21:00,1,4,24.68,22.08,48.54,48,81,129,21,254,6094
9/11/11 22:00,3,4,28.73,46.17,40.9,20,77,97,22,255,6095
9/11/11 23:00,1,1,15.65,53.65,8.45,41,195,236,23,255,6096
9/12/11 0:00,4,4,33.62,58.87,40.16,33,134,167,0,255,6097
9/12/11 1:00,3,1,30.52,94.35,42.05,0,134,134,1,255,6098
9/12/11 2:00,3,4,13.84,28.7,34.53,12,64,76,2,255,6099
9/12/11 3:00,3,1,5.23,61.51,32.86,20,39,59,3,255,6100
9/12/11 4:00,2,1,13.9,49.43,22.04,0,115,115,4,255,6101
9/12/11 5:00,2,2,13.44,99.21,32.08,12,23,35,5,255,6102
9/12/11 6:00,1,3,31.7,88.95,36.88,30,159,189,6,255,6103
9/12/11 7:00,3,1,34.01,55.1,6.14,22,9,31,7,255,6104
9/12/11 8:00,4,4,7.11,99.98,12.87,2,136,138,8,255,6105
9/12/11 9:00,2,2,19.14,61.13,9.7,10,38,48,9,255,6106
9/12/11 10:00,4,4,21.45,33.37,42.06,28,130,158,10,255,6107
9/12/11 11:00,4,4,7.79,64.47,34,47,107,154,11,255,6108
9/12/11 12:00,2,1,16.32,38.1,22.54,17,68,85,12,255,6109
9/12/11 13:00,2,1,14.51,70.91,41.3,24,6,30,13,255,6110
9/12/11 14:00,2,3,21.08,95,35.84,33,139,172,14,255,6111
9/12/11 15:00,2,1,24.84,82.9,45.68,17,22,39,15,255,6112
9/12/11 16:00,3,1,26.1,41.85,3.84,48,88,136,16,255,6113
9/12/11 17:00,3,3,9.1,43.75,25.46,0,190,190,17,255,6114
9/12/11 18:00,3,4,29.39,25.54,35.34,27,16,43,18,255,6115
9/12/11 19:00,3,3,25.36,42.87,10.37,3,77,80,19,255,6116
9/12/11 20:00,1,3,31.67,27.41,16.36,20,191,211,20,255,6117
9/12/11 21:00,3,3,18.48,59.96,20.95,5,64,69,21,255,6118
9/12/11 22:00,2,2,31.82,76.67,39.72,20,85,105,22,256,6119
9/12/11 23:00,4,4,30.97,80.09,24.68,36,27,63,23,256,6120
9/13/11 0:00,3,2,18.15,24.76,24.64,29,57,86,0,256,6121
9/13/11 1:00,1,2,16.43,47.2,21.54,19,17,36,1,256,6122
9/13/11 2:00,2,1,32.98,43.05,11.43,40,109,149,2,256,6123
9/13/11 3:00,4,3,26.45,28.34,46.15,31,120,151,3,256,6124
9/13/11 4:00,4,3,32.85,49,15.89,30,43,73,4,256,6125
9/13/11 5:00,3,2,28.91,43.95,28.37,35,63,98,5,256,6126
9/13/11 6:00,4,1,23.28,70.76,7.44,24,36,60,6,256,6127
9/13/11 7:00,3,1,8.48,90.66,21.71,4,2,6,7,256,6128
9/13/11 8:00,3,1,13.74,56.39,45.19,7,13,20,8,256,6129
9/13/11 9:00,2,4,34.07,79.73,49.77,16,134,150,9,256,6130
9/13/11 10:00,2,2,14.58,31.68,18.09,14,144,158,10,256,6131
9/13/11 11:00,1,4,7.8,91.6,7.7,19,197,216,11,256,6132
9/13/11 12:00,2,1,26.23,32.21,15.72,44,82,126,12,256,6133
9/13/11 13:00,2,1,27.02,35.37,16.36,46,166,212,13,256,6134
9/13/11 14:00,3,1,13.56,28.52,32.23,28,132,160,14,256,6135
9/13/11 15:00,2,3,13.93,44.77,24.81,35,78,113,15,256,6136
9/13/11 16:00,3,2,19.07,64.19,38.42,49,51,100,16,256,6137
9/13/11 17:00,3,3,5.65,99.04,35.07,27,108,135,17,256,6138
9/13/11 18:00,2,4,28.68,83.47,12.57,7,25,32,18,256,6139
9/13/11 19:00,1,3,14.51,50.43,39.21,13,166,179,19,256,6140
9/13/11 20:00,1,2,30.61,66.07,42.37,32,172,204,20,256,6141
9/13/11 21:00,4,3,29.08,69.86,29.92,33,76,109,21,256,6142
9/13/11 22:00,4,1,24.84,85.82,46.38,28,30,58,22,257,6143
9/13/11 23:00,2,4,14.75,78.92,39.15,21,150,171,23,257,6144
9/14/11 0:00,1,4,20.49,65.54,29.77,2,39,41,0,257,6145
9/14/11 1:00,3,1,18.34,73.53,45.31,47,31,78,1,257,6146
9/14/11 2:00,4,1,15.17,79.67,30.02,22,100,122,2,257,6147
9/14/11 3:00,3,1,30.44,30.65,26.06,2,3,5,3,257,6148
9/14/11 4:00,4,2,19.51,36.04,17.81,5,80,85,4,257,6149
9/14/11 5:00,2,3,29.98,75.09,44.14,39,83,122,5,257,6150
9/14/11 6:00,1,4,8.16,88.03,6.14,22,173,195,6,257,6151
9/14/11 7:00,4,3,9.23,52.74,23.68,11,74,85,7,257,6152
9/14/11 8:00,1,1,34.32,98.39,26.87,4,41,45,8,257,6153
9/14/11 9:00,3,1,22.63,37.29,27.74,4,96,100,9,257,6154
9/14/11 10:00,2,3,20.29,53.34,32.59,2,166,168,10,257,6155
9/14/11 11:00,1,4,20.69,50.28,25.29,3,197,200,11,257,6156
9/14/11 12:00,2,2,11.46,94.42,12.84,23,102,125,12,257,6157
9/14/11 13:00,1,3,26.56,42.83,42.85,4,183,187,13,257,6158
9/14/11 14:00,3,1,7.54,57.66,32.88,30,46,76,14,257,6159
9/14/11 15:00,3,1,22.2,34.98,42.91,34,165,199,15,257,6160
9/14/11 16:00,2,2,22.12,61.7,13.8,41,17,58,16,257,6161
9/14/11 17:00,3,3,32.43,88.59,31.85,18,1,19,17,257,6162
9/14/11 18:00,4,2,20.79,44.32,35.71,7,104,111,18,257,6163
9/14/11 19:00,1,2,9.11,84.86,19.17,27,101,128,19,257,6164
9/14/11 20:00,3,4,22.18,92.9,40.61,37,181,218,20,257,6165
9/14/11 21:00,4,4,7.74,25.84,0.13,22,87,109,21,257,6166
9/14/11 22:00,2,1,11.11,80.51,29.75,6,157,163,22,258,6167
9/14/11 23:00,4,3,5.93,40.43,30.68,37,3,40,23,258,6168
9/15/11 0:00,2,4,20.4,34.03,26.69,12,6,18,0,258,6169
9/15/11 1:00,2,1,7.54,68.09,31.5,44,56,100,1,258,6170
9/15/11 2:00,1,3,19.08,76.45,8.36,20,29,49,2,258,6171
9/15/11 3:00,1,1,32.99,51.58,34.24,36,171,207,3,258,6172
9/15/11 4:00,4,4,26.59,23.13,16.79,5,156,161,4,258,6173
9/15/11 5:00,1,1,7.32,92.7,22.6,9,89,98,5,258,6174
9/15/11 6:00,1,3,11.73,78.46,16.66,26,35,61,6,258,6175
9/15/11 7:00,1,3,25.21,41.73,23.7,25,98,123,7,258,6176
9/15/11 8:00,4,1,31.84,59.75,31.08,41,112,153,8,258,6177
9/15/11 9:00,3,3,5.99,22.22,41.92,27,175,202,9,258,6178
9/15/11 10:00,1,1,29.37,47.14,24.17,15,146,161,10,258,6179
9/15/11 11:00,1,3,21.85,61.8,16.16,49,190,239,11,258,6180
9/15/11 12:00,4,1,21.38,61.38,24.4,27,1,28,12,258,6181
9/15/11 13:00,3,1,33.73,36.65,34.44,2,141,143,13,258,6182
9/15/11 14:00,1,1,27.43,82.14,17.34,0,112,112,14,258,6183
9/15/11 15:00,2,2,30.5,43.91,20.71,2,99,101,15,258,6184
9/15/11 16:00,4,3,15.62,66.43,28.14,29,103,132,16,258,6185
9/15/11 17:00,1,4,21.63,41.72,14.7,18,111,129,17,258,6186
9/15/11 18:00,1,1,23.46,54.01,10.45,32,34,66,18,258,6187
9/15/11 19:00,2,2,14.65,36.6,7.02,7,148,155,19,258,6188
9/15/11 20:00,2,4,22.11,70.64,17.63,18,144,162,20,258,6189
9/15/11 21:00,4,1,12.1,54.05,2.42,35,81,116,21,258,6190
9/15/11 22:00,4,4,9.3,21.29,29.17,47,31,78,22,259,6191
9/15/11 23:00,2,2,16.22,22.25,8.8,36,150,186,23,259,6192
9/16/11 0:00,4,4,27.18,57.69,18.87,4,133,137,0,259,6193
9/16/11 1:00,2,1,32.49,34.66,13.46,33,28,61,1,259,6194
9/16/11 2:00,1,4,18.73,66.8,31.52,37,62,99,2,259,6195
9/16/11 3:00,2,4,24.28,52.66,42.52,26,197,223,3,259,6196
9/16/11 4:00,2,1,8.09,72.35,31.67,38,124,162,4,259,6197
9/16/11 5:00,3,2,32.13,96.19,27.13,46,95,141,5,259,6198
9/16/11 6:00,2,2,22.06,62.3,33.45,41,80,121,6,259,6199
9/16/11 7:00,2,4,28.41,82.99,1.5,41,131,172,7,259,6200
9/16/11 8:00,3,3,28.83,80.24,6.14,23,57,80,8,259,6201
9/16/11 9:00,4,4,12.69,93.74,4.75,47,158,205,9,259,6202
9/16/11 10:00,3,3,20.88,37.12,4.91,30,149,179,10,259,6203
9/16/11 11:00,1,4,33.81,86.19,13.02,21,154,175,11,259,6204
9/16/11 12:00,3,2,7.69,92.44,26.6,22,117,139,12,259,6205
9/16/11 13:00,1,4,25.49,51.42,5.73,40,84,124,13,259,6206
9/16/11 14:00,4,4,33.87,45.11,46.76,23,83,106,14,259,6207
9/16/11 15:00,3,3,14.02,96.16,42.71,39,86,125,15,259,6208
9/16/11 16:00,3,2,30.84,70.21,48.58,31,15,46,16,259,6209
9/16/11 17:00,4,3,33.01,50.45,2.13,32,5,37,17,259,6210
9/16/11 18:00,1,4,27.41,83.35,42.57,27,6,33,18,259,6211
9/16/11 19:00,3,1,11.94,44.36,40.19,16,13,29,19,259,6212
9/16/11 20:00,1,4,15.02,34.11,45.11,25,2,27,20,259,6213
9/16/11 21:00,3,4,6.07,63.52,26.4,17,48,65,21,259,6214
9/16/11 22:00,2,3,29.94,65.3,39.39,14,35,49,22,260,6215
9/16/11 23:00,3,1,30.49,86.06,2.56,37,28,65,23,260,6216
9/17/11 0:00,4,1,23.98,56.56,3.79,21,131,152,0,260,6217
9/17/11 1:00,4,3,15.58,85.17,5.93,48,167,215,1,260,6218
9/17/11 2:00,1,2,7.3,44.91,45.74,17,168,185,2,260,6219
9/17/11 3:00,3,1,27.59,66.03,3.06,20,149,169,3,260,6220
9/17/11 4:00,1,1,26.8,36.68,5.01,18,131,149,4,260,6221
9/17/11 5:00,1,3,32.38,50.84,46.52,1,120,121,5,260,6222
9/17/11 6:00,2,2,26.92,88.6,5.37,29,22,51,6,260,6223
9/17/11 7:00,2,2,29.86,37.28,43.49,24,101,125,7,260,6224
9/17/11 8:00,4,4,27.38,84.82,39.46,25,131,156,8,260,6225
9/17/11 9:00,1,4,23.92,42.63,2.01,38,195,233,9,260,6226
9/17/11 10:00,4,3,17.81,22.76,1.09,16,17,33,10,260,6227
9/17/11 11:00,3,2,32.06,28.79,26.72,46,0,46,11,260,6228
9/17/11 12:00,1,3,24.53,79.67,49.86,15,31,46,12,260,6229
9/17/11 13:00,1,4,16.95,40.97,43.94,26,148,174,13,260,6230
9/17/11 14:00,3,3,7.5,72.33,15.5,48,165,213,14,260,6231
9/17/11 15:00,3,3,13.72,75.94,19.32,2,153,155,15,260,6232
9/17/11 16:00,4,1,21.31,47.61,19.4,41,40,81,16,260,6233
9/17/11 17:00,4,1,13.27,57.99,36.71,37,176,213,17,260,6234
9/17/11 18:00,3,1,11.64,52.3,17.06,28,84,112,18,260,6235
9/17/11 19:00,4,4,20.82,95.79,7.39,1,92,93,19,260,6236
9/17/11 20:00,3,3,10.09,45.6,37.36,42,116,158,20,260,6237
9/17/11 21:00,1,1,29.01,34.67,22.9,39,168,207,21,260,6238
9/17/11 22:00,1,1,19.53,49.25,3.84,13,95,108,22,261,6239
9/17/11 23:00,2,1,22.22,73.56,39.5,11,58,69,23,261,6240
9/18/11 0:00,1,4,9.42,75.79,29.27,23,131,154,0,261,6241
9/18/11 1:00,3,4,14.74,93.92,24.47,27,140,167,1,261,6242
9/18/11 2:00,4,3,17.3,90.54,33.67,38,60,98,2,261,6243
9/18/11 3:00,2,3,29.25,43.07,25.27,17,50,67,3,261,6244
9/18/11 4:00,4,3,28.1,56.41,32.42,24,162,186,4,261,6245
9/18/11 5:00,3,1,11.69,79.78,43.37,36,90,126,5,261,6246
9/18/11 6:00,1,2,23.49,93.32,30.68,5,64,69,6,261,6247
9/18/11 7:00,2,4,12.3,46.97,32.98,44,48,92,7,261,6248
9/18/11 8:00,3,1,34.65,55.56,30.69,29,176,205,8,261,6249
9/18/11 9:00,2,1,33.56,91.96,26.56,30,102,132,9,261,6250
9/18/11 10:00,2,3,21.9,48.68,8.6,33,141,174,10,261,6251
9/18/11 11:00,1,3,25.97,58.44,16.78,18,164,182,11,261,6252
9/18/11 12:00,3,1,29.04,92.36,34.66,27,29,56,12,261,6253
9/18/11 13:00,4,4,26.63,84.18,21.27,7,141,148,13,261,6254
9/18/11 14:00,2,4,25.99,39.47,20.31,10,91,101,14,261,6255
9/18/11 15:00,2,1,33.76,45.98,37.96,15,154,169,15,261,6256
9/18/11 16:00,4,2,22.89,48.24,0.28,25,61,86,16,261,6257
9/18/11 17:00,3,2,24.09,93.02,33.95,0,2,2,17,261,6258
9/18/11 18:00,2,4,30.48,99.91,24.46,30,197,227,18,261,6259
9/18/11 19:00,2,3,25.1,81.92,18.84,26,38,64,19,261,6260
9/18/11 20:00,2,2,26.99,58.75,17.03,47,18,65,20,261,6261
9/18/11 21:00,3,2,12.03,20.81,8.64,43,104,147,21,261,6262
9/18/11 22:00,3,3,16.14,75.8,16.71,48,97,145,22,262,6263
9/18/11 23:00,4,2,9.42,51.15,19.57,8,127,135,23,262,6264
9/19/11 0:00,3,1,20.17,70.64,21.87,25,166,191,0,262,6265
9/19/11 1:00,3,2,18.67,68.54,33.62,5,9,14,1,262,6266
9/19/11 2:00,1,3,34.91,58.47,22.68,6,174,180,2,262,6267
9/19/11 3:00,4,1,23.34,95.55,39.81,12,127,139,3,262,6268
9/19/11 4:00,2,2,28.59,21.85,31.99,48,88,136,4,262,6269
9/19/11 5:00,3,4,15.02,76.97,9.48,9,150,159,5,262,6270
9/19/11 6:00,2,1,29.95,52.79,13.86,42,58,100,6,262,6271
9/19/11 7:00,2,1,23.45,77.1,3.96,45,82,127,7,262,6272
9/19/11 8:00,1,4,25.91,74.02,47.29,48,101,149,8,262,6273
9/19/11 9:00,3,4,13.83,20.82,44.33,30,147,177,9,262,6274
9/19/11 10:00,4,2,21.46,42.83,4.24,47,172,219,10,262,6275
9/19/11 11:00,3,2,24.02,35.13,28.7,36,43,79,11,262,6276
9/19/11 12:00,2,3,22.67,33.36,48.02,17,17,34,12,262,6277
9/19/11 13:00,4,3,32.46,78.28,37.36,10,47,57,13,262,6278
9/19/11 14:00,3,1,31.95,39.16,24.59,9,74,83,14,262,6279
9/19/11 15:00,2,4,34.13,57.98,12.06,27,0,27,15,262,6280
9/19/11 16:00,2,4,25.02,39.76,13.95,20,159,179,16,262,6281
9/19/11 17:00,1,3,34.16,66.42,36.81,24,96,120,17,262,6282
9/19/11 18:00,1,1,29.97,77.65,39.03,5,191,196,18,262,6283
9/19/11 19:00,1,1,13.12,46.49,26.43,41,6,47,19,262,6284
9/19/11 20:00,2,3,17.82,68.24,6.05,10,94,104,20,262,6285
9/19/11 21:00,3,3,12.15,85.99,46.69,32,89,121,21,262,6286
9/19/11 22:00,1,3,5.13,27.54,42.24,4,198,202,22,263,6287
9/19/11 23:00,3,2,10.64,76.85,7.03,33,99,132,23,263,6288
9/20/11 0:00,1,1,5.12,45.85,2.84,31,173,204,0,263,6289
9/20/11 1:00,4,1,26.6,29.81,26.79,42,151,193,1,263,6290
9/20/11 2:00,4,1,17.77,63.65,14.21,45,68,113,2,263,6291
9/20/11 3:00,1,3,14.38,38.1,14.16,23,107,130,3,263,6292
9/20/11 4:00,2,3,27.85,85.71,4.36,12,163,175,4,263,6293
9/20/11 5:00,1,3,29.97,23.43,47.67,42,194,236,5,263,6294
9/20/11 6:00,1,3,34.26,27.89,41.51,5,49,54,6,263,6295
9/20/11 7:00,2,4,24.26,61.68,5.69,33,186,219,7,263,6296
9/20/11 8:00,4,3,18.85,67.12,43.83,24,185,209,8,263,6297
9/20/11 9:00,3,2,14.16,78.39,34.15,40,45,85,9,263,6298
9/20/11 10:00,1,4,11.67,40.74,16.27,22,197,219,10,263,6299
9/20/11 11:00,2,4,11.39,87.34,43.56,49,22,71,11,263,6300
9/20/11 12:00,1,3,17.28,96.25,29.9,45,11,56,12,263,6301
9/20/11 13:00,2,1,34.75,59.92,42.43,12,155,167,13,263,6302
9/20/11 14:00,3,3,5.03,80.84,23.46,27,185,212,14,263,6303
9/20/11 15:00,3,1,10.92,61.99,25.03,43,60,103,15,263,6304
9/20/11 16:00,4,3,10.65,25.56,14.55,43,182,225,16,263,6305
9/20/11 17:00,2,3,26.51,46.09,19.38,12,33,45,17,263,6306
9/20/11 18:00,2,1,15.57,27,28.39,6,93,99,18,263,6307
9/20/11 19:00,4,1,18.72,99.11,47.35,47,100,147,19,263,6308
9/20/11 20:00,4,1,9.46,38.32,30.01,16,17,33,20,263,6309
9/20/11 21:00,2,1,17.15,70.87,7.37,8,119,127,21,263,6310
9/20/11 22:00,4,2,8.1,42.75,0.35,13,162,175,22,264,6311
9/20/11 23:00,3,1,20.99,72.26,42.55,29,175,204,23,264,6312
9/21/11 0:00,1,3,7.94,36.83,18.22,40,36,76,0,264,6313
9/21/11 1:00,3,3,28.72,82.82,15.75,37,40,77,1,264,6314
9/21/11 2:00,4,2,22,28.86,40.04,29,133,162,2,264,6315
9/21/11 3:00,2,1,26.72,91.61,47.27,32,127,159,3,264,6316
9/21/11 4:00,2,3,17.56,87.23,37.4,24,85,109,4,264,6317
9/21/11 5:00,3,2,16.44,74.3,8.69,30,90,120,5,264,6318
9/21/11 6:00,2,3,7.95,25.39,19.57,22,38,60,6,264,6319
9/21/11 7:00,4,2,20.72,36.69,37.97,26,3,29,7,264,6320
9/21/11 8:00,3,2,20.44,88.75,45.35,32,143,175,8,264,6321
9/21/11 9:00,2,4,19.04,29.76,49.93,46,51,97,9,264,6322
9/21/11 10:00,1,4,27.22,32.47,25.58,48,112,160,10,264,6323
9/21/11 11:00,1,1,29.98,63.52,41.13,19,18,37,11,264,6324
9/21/11 12:00,4,4,27.52,41.93,2.33,27,91,118,12,264,6325
9/21/11 13:00,2,2,9.32,37.77,14.29,7,120,127,13,264,6326
9/21/11 14:00,4,3,23.66,66.07,18.58,21,16,37,14,264,6327
9/21/11 15:00,3,3,7.41,49.81,48.78,34,172,206,15,264,6328
9/21/11 16:00,1,1,25.84,31.24,0.17,30,129,159,16,264,6329
9/21/11 17:00,3,4,16.46,62.79,15.4,43,129,172,17,264,6330
9/21/11 18:00,2,1,8.97,50.96,46.52,23,87,110,18,264,6331
9/21/11 19:00,4,2,30.86,78.76,15.33,14,54,68,19,264,6332
9/21/11 20:00,4,4,23.42,28.22,11.25,49,90,139,20,264,6333
9/21/11 21:00,4,1,15.64,69.65,36.5,44,3,47,21,264,6334
9/21/11 22:00,3,3,5.92,54.92,37.27,30,122,152,22,265,6335
9/21/11 23:00,1,3,21.12,52.48,23.61,4,99,103,23,265,6336
9/22/11 0:00,3,1,32.7,38.58,47.35,21,139,160,0,265,6337
9/22/11 1:00,3,1,22.89,22.43,10.14,16,181,197,1,265,6338
9/22/11 2:00,2,1,34.15,87.82,45.67,27,59,86,2,265,6339
9/22/11 3:00,2,2,9.09,46.11,37.78,2,28,30,3,265,6340
9/22/11 4:00,2,2,22.05,74.49,18.41,18,188,206,4,265,6341
9/22/11 5:00,1,3,28.94,95.81,40.35,37,45,82,5,265,6342
9/22/11 6:00,1,2,20.77,65.2,6.66,26,96,122,6,265,6343
9/22/11 7:00,2,2,7.73,51.77,6.55,16,48,64,7,265,6344
9/22/11 8:00,2,4,22.49,41.46,46.5,31,119,150,8,265,6345
9/22/11 9:00,1,2,23.35,94.72,4.74,36,145,181,9,265,6346
9/22/11 10:00,4,4,26.86,74.57,0.2,20,75,95,10,265,6347
9/22/11 11:00,1,2,27.84,73.22,19.45,36,73,109,11,265,6348
9/22/11 12:00,1,3,28.12,54.09,5.19,10,151,161,12,265,6349
9/22/11 13:00,1,1,24.9,87.6,43.15,0,16,16,13,265,6350
9/22/11 14:00,2,3,11.47,77.09,46.13,29,106,135,14,265,6351
9/22/11 15:00,4,2,17.13,42.65,24.12,25,95,120,15,265,6352
9/22/11 16:00,1,1,28.28,67.97,21.27,44,183,227,16,265,6353
9/22/11 17:00,2,1,33.6,54.42,26.95,48,88,136,17,265,6354
9/22/11 18:00,3,1,7.37,20.53,11.31,42,51,93,18,265,6355
9/22/11 19:00,3,4,21.07,84.61,14.9,49,70,119,19,265,6356
9/22/11 20:00,1,3,14.38,29.83,5.05,35,19,54,20,265,6357
9/22/11 21:00,3,4,11.76,60.8,22.32,25,156,181,21,265,6358
9/22/11 22:00,4,1,20.17,46.9,30.58,41,82,123,22,266,6359
9/22/11 23:00,3,3,23.18,47.37,46.51,26,177,203,23,266,6360
9/23/11 0:00,3,3,5.29,58.19,36.95,25,118,143,0,266,6361
9/23/11 1:00,4,2,28.41,99.76,36.15,42,117,159,1,266,6362
9/23/11 2:00,1,4,29.6,52.67,15.4,17,142,159,2,266,6363
9/23/11 3:00,1,4,33.97,34.59,44.41,32,158,190,3,266,6364
9/23/11 4:00,4,2,10.42,69.09,47.35,35,12,47,4,266,6365
9/23/11 5:00,4,4,22.84,38.9,46.61,36,55,91,5,266,6366
9/23/11 6:00,4,1,17.8,28.44,1.94,33,18,51,6,266,6367
9/23/11 7:00,3,1,15.04,24.01,30.22,25,69,94,7,266,6368
9/23/11 8:00,4,4,21.97,21.83,32.16,21,155,176,8,266,6369
9/23/11 9:00,2,2,28.47,54.49,14.75,23,149,172,9,266,6370
9/23/11 10:00,3,3,5.69,54.14,49.62,11,155,166,10,266,6371
9/23/11 11:00,1,4,34.08,34.84,14.56,10,79,89,11,266,6372
9/23/11 12:00,1,3,29.3,82.72,10.83,20,113,133,12,266,6373
9/23/11 13:00,1,2,27.53,30.34,24.21,15,32,47,13,266,6374
9/23/11 14:00,3,3,27.81,93.23,16.16,35,113,148,14,266,6375
9/23/11 15:00,2,2,16.67,67.01,46.2,6,172,178,15,266,6376
9/23/11 16:00,4,2,27.55,22.21,22,27,175,202,16,266,6377
9/23/11 17:00,4,1,16.6,97.04,20.51,23,114,137,17,266,6378
9/23/11 18:00,1,1,31.96,44.64,31.29,12,62,74,18,266,6379
9/23/11 19:00,1,2,10.32,56,4.06,13,25,38,19,266,6380
9/23/11 20:00,3,4,13.77,42.74,37.84,42,86,128,20,266,6381
9/23/11 21:00,2,1,21.54,78.27,38.42,30,0,30,21,266,6382
9/23/11 22:00,4,2,14.58,58.85,23.7,7,189,196,22,267,6383
9/23/11 23:00,3,3,17.73,30.59,47.78,0,92,92,23,267,6384
9/24/11 0:00,4,3,19.77,28.34,28.97,39,199,238,0,267,6385
9/24/11 1:00,1,4,30.69,78.03,34.76,16,105,121,1,267,6386
9/24/11 2:00,4,3,20.7,38.97,46.22,40,130,170,2,267,6387
9/24/11 3:00,2,3,15.87,31.02,33.32,12,83,95,3,267,6388
9/24/11 4:00,2,2,12.43,59.95,21.59,46,106,152,4,267,6389
9/24/11 5:00,1,3,17.26,84.22,1.24,26,115,141,5,267,6390
9/24/11 6:00,2,3,20.47,42.3,36.41,12,4,16,6,267,6391
9/24/11 7:00,2,3,27.38,42.11,48.24,39,172,211,7,267,6392
